start_date,end_date,consolidated_power_consumption_value,updated_date,status
2021-01-20 08:30:00+01:00,2021-01-20 09:00:00+01:00,76506,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 08:00:00+01:00,2021-01-20 08:30:00+01:00,76112,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 07:30:00+01:00,2021-01-20 08:00:00+01:00,75250,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 07:00:00+01:00,2021-01-20 07:30:00+01:00,73387,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 06:30:00+01:00,2021-01-20 07:00:00+01:00,70611,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 06:00:00+01:00,2021-01-20 06:30:00+01:00,68093,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 05:30:00+01:00,2021-01-20 06:00:00+01:00,64753,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 05:00:00+01:00,2021-01-20 05:30:00+01:00,63284,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 04:30:00+01:00,2021-01-20 05:00:00+01:00,61429,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 04:00:00+01:00,2021-01-20 04:30:00+01:00,61305,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 03:30:00+01:00,2021-01-20 04:00:00+01:00,61458,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 03:00:00+01:00,2021-01-20 03:30:00+01:00,62315,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 02:30:00+01:00,2021-01-20 03:00:00+01:00,63208,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 02:00:00+01:00,2021-01-20 02:30:00+01:00,64726,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 01:30:00+01:00,2021-01-20 02:00:00+01:00,65322,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 01:00:00+01:00,2021-01-20 01:30:00+01:00,65547,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 00:30:00+01:00,2021-01-20 01:00:00+01:00,65876,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 00:00:00+01:00,2021-01-20 00:30:00+01:00,68026,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 23:30:00+01:00,2021-01-22 00:00:00+01:00,64499,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 23:00:00+01:00,2021-01-21 23:30:00+01:00,64743,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 22:30:00+01:00,2021-01-21 23:00:00+01:00,65329,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 22:00:00+01:00,2021-01-21 22:30:00+01:00,63108,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 21:30:00+01:00,2021-01-21 22:00:00+01:00,63384,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 21:00:00+01:00,2021-01-21 21:30:00+01:00,64896,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 20:30:00+01:00,2021-01-21 21:00:00+01:00,66734,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 20:00:00+01:00,2021-01-21 20:30:00+01:00,68737,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 19:30:00+01:00,2021-01-21 20:00:00+01:00,71273,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 19:00:00+01:00,2021-01-21 19:30:00+01:00,73477,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 18:30:00+01:00,2021-01-21 19:00:00+01:00,74410,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 18:00:00+01:00,2021-01-21 18:30:00+01:00,72847,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 17:30:00+01:00,2021-01-21 18:00:00+01:00,71433,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 17:00:00+01:00,2021-01-21 17:30:00+01:00,69635,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 16:30:00+01:00,2021-01-21 17:00:00+01:00,68729,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 16:00:00+01:00,2021-01-21 16:30:00+01:00,68914,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 15:30:00+01:00,2021-01-21 16:00:00+01:00,69026,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 15:00:00+01:00,2021-01-21 15:30:00+01:00,69734,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 14:30:00+01:00,2021-01-21 15:00:00+01:00,70177,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 14:00:00+01:00,2021-01-21 14:30:00+01:00,71315,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 13:30:00+01:00,2021-01-21 14:00:00+01:00,72374,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 13:00:00+01:00,2021-01-21 13:30:00+01:00,72963,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 12:30:00+01:00,2021-01-21 13:00:00+01:00,73914,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 12:00:00+01:00,2021-01-21 12:30:00+01:00,73914,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 11:30:00+01:00,2021-01-21 12:00:00+01:00,73439,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 11:00:00+01:00,2021-01-21 11:30:00+01:00,72691,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 10:30:00+01:00,2021-01-21 11:00:00+01:00,72148,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 10:00:00+01:00,2021-01-21 10:30:00+01:00,72463,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 09:30:00+01:00,2021-01-21 10:00:00+01:00,72636,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 09:00:00+01:00,2021-01-21 09:30:00+01:00,72748,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 08:30:00+01:00,2021-01-21 09:00:00+01:00,72832,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 08:00:00+01:00,2021-01-21 08:30:00+01:00,72857,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 07:30:00+01:00,2021-01-21 08:00:00+01:00,72528,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 07:00:00+01:00,2021-01-21 07:30:00+01:00,70460,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 06:30:00+01:00,2021-01-21 07:00:00+01:00,67360,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 06:00:00+01:00,2021-01-21 06:30:00+01:00,64278,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 05:30:00+01:00,2021-01-21 06:00:00+01:00,60785,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 05:00:00+01:00,2021-01-21 05:30:00+01:00,59190,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 04:30:00+01:00,2021-01-21 05:00:00+01:00,57304,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 04:00:00+01:00,2021-01-21 04:30:00+01:00,56966,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 03:30:00+01:00,2021-01-21 04:00:00+01:00,57112,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 03:00:00+01:00,2021-01-21 03:30:00+01:00,58035,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 02:30:00+01:00,2021-01-21 03:00:00+01:00,59117,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 02:00:00+01:00,2021-01-21 02:30:00+01:00,61003,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 01:30:00+01:00,2021-01-21 02:00:00+01:00,61322,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 01:00:00+01:00,2021-01-21 01:30:00+01:00,61679,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 00:30:00+01:00,2021-01-21 01:00:00+01:00,61758,2023-10-23 17:38:58+02:00,FINAL
2021-01-21 00:00:00+01:00,2021-01-21 00:30:00+01:00,63845,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 23:30:00+01:00,2021-01-23 00:00:00+01:00,66552,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 23:00:00+01:00,2021-01-22 23:30:00+01:00,66625,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 22:30:00+01:00,2021-01-22 23:00:00+01:00,67336,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 22:00:00+01:00,2021-01-22 22:30:00+01:00,65279,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 21:30:00+01:00,2021-01-22 22:00:00+01:00,64824,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 21:00:00+01:00,2021-01-22 21:30:00+01:00,66080,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 20:30:00+01:00,2021-01-22 21:00:00+01:00,67583,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 20:00:00+01:00,2021-01-22 20:30:00+01:00,69457,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 19:30:00+01:00,2021-01-22 20:00:00+01:00,71556,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 19:00:00+01:00,2021-01-22 19:30:00+01:00,73068,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 18:30:00+01:00,2021-01-22 19:00:00+01:00,73449,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 18:00:00+01:00,2021-01-22 18:30:00+01:00,72041,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 17:30:00+01:00,2021-01-22 18:00:00+01:00,70430,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 17:00:00+01:00,2021-01-22 17:30:00+01:00,68024,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 16:30:00+01:00,2021-01-22 17:00:00+01:00,66594,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 16:00:00+01:00,2021-01-22 16:30:00+01:00,66374,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 15:30:00+01:00,2021-01-22 16:00:00+01:00,66928,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 15:00:00+01:00,2021-01-22 15:30:00+01:00,67427,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 14:30:00+01:00,2021-01-22 15:00:00+01:00,68150,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 14:00:00+01:00,2021-01-22 14:30:00+01:00,69564,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 13:30:00+01:00,2021-01-22 14:00:00+01:00,70892,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 13:00:00+01:00,2021-01-22 13:30:00+01:00,72156,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 12:30:00+01:00,2021-01-22 13:00:00+01:00,73656,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 12:00:00+01:00,2021-01-22 12:30:00+01:00,73673,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 11:30:00+01:00,2021-01-22 12:00:00+01:00,73324,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 11:00:00+01:00,2021-01-22 11:30:00+01:00,72824,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 10:30:00+01:00,2021-01-22 11:00:00+01:00,72795,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 10:00:00+01:00,2021-01-22 10:30:00+01:00,72949,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 09:30:00+01:00,2021-01-22 10:00:00+01:00,73062,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 09:00:00+01:00,2021-01-22 09:30:00+01:00,73272,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 08:30:00+01:00,2021-01-22 09:00:00+01:00,73307,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 08:00:00+01:00,2021-01-22 08:30:00+01:00,72571,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 07:30:00+01:00,2021-01-22 08:00:00+01:00,71887,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 07:00:00+01:00,2021-01-22 07:30:00+01:00,69845,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 06:30:00+01:00,2021-01-22 07:00:00+01:00,66638,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 06:00:00+01:00,2021-01-22 06:30:00+01:00,63716,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 05:30:00+01:00,2021-01-22 06:00:00+01:00,60275,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 05:00:00+01:00,2021-01-22 05:30:00+01:00,58613,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 04:30:00+01:00,2021-01-22 05:00:00+01:00,56630,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 04:00:00+01:00,2021-01-22 04:30:00+01:00,56302,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 03:30:00+01:00,2021-01-22 04:00:00+01:00,56280,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 03:00:00+01:00,2021-01-22 03:30:00+01:00,57279,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 02:30:00+01:00,2021-01-22 03:00:00+01:00,58175,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 02:00:00+01:00,2021-01-22 02:30:00+01:00,59806,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 01:30:00+01:00,2021-01-22 02:00:00+01:00,60160,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 01:00:00+01:00,2021-01-22 01:30:00+01:00,60606,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 00:30:00+01:00,2021-01-22 01:00:00+01:00,60767,2023-10-23 17:38:58+02:00,FINAL
2021-01-22 00:00:00+01:00,2021-01-22 00:30:00+01:00,63059,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 23:30:00+01:00,2021-01-24 00:00:00+01:00,67044,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 23:00:00+01:00,2021-01-23 23:30:00+01:00,66789,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 22:30:00+01:00,2021-01-23 23:00:00+01:00,67323,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 22:00:00+01:00,2021-01-23 22:30:00+01:00,64911,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 21:30:00+01:00,2021-01-23 22:00:00+01:00,64204,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 21:00:00+01:00,2021-01-23 21:30:00+01:00,65342,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 20:30:00+01:00,2021-01-23 21:00:00+01:00,66640,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 20:00:00+01:00,2021-01-23 20:30:00+01:00,68124,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 19:30:00+01:00,2021-01-23 20:00:00+01:00,70029,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 19:00:00+01:00,2021-01-23 19:30:00+01:00,71171,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 18:30:00+01:00,2021-01-23 19:00:00+01:00,70948,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 18:00:00+01:00,2021-01-23 18:30:00+01:00,69778,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 17:30:00+01:00,2021-01-23 18:00:00+01:00,67710,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 17:00:00+01:00,2021-01-23 17:30:00+01:00,64817,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 16:30:00+01:00,2021-01-23 17:00:00+01:00,63527,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 16:00:00+01:00,2021-01-23 16:30:00+01:00,63339,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 15:30:00+01:00,2021-01-23 16:00:00+01:00,63497,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 15:00:00+01:00,2021-01-23 15:30:00+01:00,64123,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 14:30:00+01:00,2021-01-23 15:00:00+01:00,64761,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 14:00:00+01:00,2021-01-23 14:30:00+01:00,66085,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 13:30:00+01:00,2021-01-23 14:00:00+01:00,67191,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 13:00:00+01:00,2021-01-23 13:30:00+01:00,68879,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 12:30:00+01:00,2021-01-23 13:00:00+01:00,70874,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 12:00:00+01:00,2021-01-23 12:30:00+01:00,70653,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 11:30:00+01:00,2021-01-23 12:00:00+01:00,69756,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 11:00:00+01:00,2021-01-23 11:30:00+01:00,68914,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 10:30:00+01:00,2021-01-23 11:00:00+01:00,68468,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 10:00:00+01:00,2021-01-23 10:30:00+01:00,68594,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 09:30:00+01:00,2021-01-23 10:00:00+01:00,68463,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 09:00:00+01:00,2021-01-23 09:30:00+01:00,67757,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 08:30:00+01:00,2021-01-23 09:00:00+01:00,66354,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 08:00:00+01:00,2021-01-23 08:30:00+01:00,65149,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 07:30:00+01:00,2021-01-23 08:00:00+01:00,64066,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 07:00:00+01:00,2021-01-23 07:30:00+01:00,62667,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 06:30:00+01:00,2021-01-23 07:00:00+01:00,61054,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 06:00:00+01:00,2021-01-23 06:30:00+01:00,60196,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 05:30:00+01:00,2021-01-23 06:00:00+01:00,58658,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 05:00:00+01:00,2021-01-23 05:30:00+01:00,58271,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 04:30:00+01:00,2021-01-23 05:00:00+01:00,57220,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 04:00:00+01:00,2021-01-23 04:30:00+01:00,57499,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 03:30:00+01:00,2021-01-23 04:00:00+01:00,57879,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 03:00:00+01:00,2021-01-23 03:30:00+01:00,58723,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 02:30:00+01:00,2021-01-23 03:00:00+01:00,59790,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 02:00:00+01:00,2021-01-23 02:30:00+01:00,61348,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 01:30:00+01:00,2021-01-23 02:00:00+01:00,62108,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 01:00:00+01:00,2021-01-23 01:30:00+01:00,62375,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 00:30:00+01:00,2021-01-23 01:00:00+01:00,62778,2023-10-23 17:38:58+02:00,FINAL
2021-01-23 00:00:00+01:00,2021-01-23 00:30:00+01:00,65104,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 23:30:00+01:00,2021-01-25 00:00:00+01:00,67623,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 23:00:00+01:00,2021-01-24 23:30:00+01:00,67702,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 22:30:00+01:00,2021-01-24 23:00:00+01:00,68222,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 22:00:00+01:00,2021-01-24 22:30:00+01:00,66209,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 21:30:00+01:00,2021-01-24 22:00:00+01:00,65767,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 21:00:00+01:00,2021-01-24 21:30:00+01:00,67245,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 20:30:00+01:00,2021-01-24 21:00:00+01:00,68727,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 20:00:00+01:00,2021-01-24 20:30:00+01:00,70235,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 19:30:00+01:00,2021-01-24 20:00:00+01:00,71961,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 19:00:00+01:00,2021-01-24 19:30:00+01:00,73299,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 18:30:00+01:00,2021-01-24 19:00:00+01:00,73434,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 18:00:00+01:00,2021-01-24 18:30:00+01:00,71817,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 17:30:00+01:00,2021-01-24 18:00:00+01:00,68532,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 17:00:00+01:00,2021-01-24 17:30:00+01:00,65060,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 16:30:00+01:00,2021-01-24 17:00:00+01:00,63523,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 16:00:00+01:00,2021-01-24 16:30:00+01:00,62884,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 15:30:00+01:00,2021-01-24 16:00:00+01:00,62861,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 15:00:00+01:00,2021-01-24 15:30:00+01:00,63445,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 14:30:00+01:00,2021-01-24 15:00:00+01:00,64048,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 14:00:00+01:00,2021-01-24 14:30:00+01:00,65378,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 13:30:00+01:00,2021-01-24 14:00:00+01:00,66796,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 13:00:00+01:00,2021-01-24 13:30:00+01:00,68885,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 12:30:00+01:00,2021-01-24 13:00:00+01:00,71198,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 12:00:00+01:00,2021-01-24 12:30:00+01:00,71155,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 11:30:00+01:00,2021-01-24 12:00:00+01:00,70200,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 11:00:00+01:00,2021-01-24 11:30:00+01:00,69429,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 10:30:00+01:00,2021-01-24 11:00:00+01:00,69086,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 10:00:00+01:00,2021-01-24 10:30:00+01:00,68757,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 09:30:00+01:00,2021-01-24 10:00:00+01:00,68130,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 09:00:00+01:00,2021-01-24 09:30:00+01:00,66777,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 08:30:00+01:00,2021-01-24 09:00:00+01:00,65262,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 08:00:00+01:00,2021-01-24 08:30:00+01:00,63687,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 07:30:00+01:00,2021-01-24 08:00:00+01:00,62832,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 07:00:00+01:00,2021-01-24 07:30:00+01:00,61903,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 06:30:00+01:00,2021-01-24 07:00:00+01:00,60817,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 06:00:00+01:00,2021-01-24 06:30:00+01:00,60263,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 05:30:00+01:00,2021-01-24 06:00:00+01:00,59337,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 05:00:00+01:00,2021-01-24 05:30:00+01:00,59089,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 04:30:00+01:00,2021-01-24 05:00:00+01:00,58408,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 04:00:00+01:00,2021-01-24 04:30:00+01:00,58718,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 03:30:00+01:00,2021-01-24 04:00:00+01:00,59182,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 03:00:00+01:00,2021-01-24 03:30:00+01:00,60176,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 02:30:00+01:00,2021-01-24 03:00:00+01:00,61144,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 02:00:00+01:00,2021-01-24 02:30:00+01:00,62819,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 01:30:00+01:00,2021-01-24 02:00:00+01:00,63267,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 01:00:00+01:00,2021-01-24 01:30:00+01:00,63512,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 00:30:00+01:00,2021-01-24 01:00:00+01:00,63554,2023-10-23 17:38:58+02:00,FINAL
2021-01-24 00:00:00+01:00,2021-01-24 00:30:00+01:00,65827,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 23:30:00+01:00,2021-01-26 00:00:00+01:00,73528,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 23:00:00+01:00,2021-01-25 23:30:00+01:00,73429,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 22:30:00+01:00,2021-01-25 23:00:00+01:00,74303,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 22:00:00+01:00,2021-01-25 22:30:00+01:00,71936,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 21:30:00+01:00,2021-01-25 22:00:00+01:00,71566,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 21:00:00+01:00,2021-01-25 21:30:00+01:00,72977,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 20:30:00+01:00,2021-01-25 21:00:00+01:00,74738,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 20:00:00+01:00,2021-01-25 20:30:00+01:00,76738,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 19:30:00+01:00,2021-01-25 20:00:00+01:00,79100,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 19:00:00+01:00,2021-01-25 19:30:00+01:00,80948,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 18:30:00+01:00,2021-01-25 19:00:00+01:00,81232,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 18:00:00+01:00,2021-01-25 18:30:00+01:00,79061,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 17:30:00+01:00,2021-01-25 18:00:00+01:00,75782,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 17:00:00+01:00,2021-01-25 17:30:00+01:00,72676,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 16:30:00+01:00,2021-01-25 17:00:00+01:00,71707,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 16:00:00+01:00,2021-01-25 16:30:00+01:00,71445,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 15:30:00+01:00,2021-01-25 16:00:00+01:00,71716,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 15:00:00+01:00,2021-01-25 15:30:00+01:00,72221,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 14:30:00+01:00,2021-01-25 15:00:00+01:00,72833,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 14:00:00+01:00,2021-01-25 14:30:00+01:00,74313,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 13:30:00+01:00,2021-01-25 14:00:00+01:00,75553,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 13:00:00+01:00,2021-01-25 13:30:00+01:00,76895,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 12:30:00+01:00,2021-01-25 13:00:00+01:00,78255,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 12:00:00+01:00,2021-01-25 12:30:00+01:00,78340,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 11:30:00+01:00,2021-01-25 12:00:00+01:00,78737,2023-10-23 17:38:58+02:00,FINAL
2021-01-25 11:00:00+01:00,2021-01-25 11:30:00+01:00,78354,2023-10-23 17:38:58+02:00,FINAL
